filename,nearest_region,poverty_level
6.43267960199_6.19725881709_6.43267960199_6.19725881709.png,Delta,10-20
6.43267960199_6.242174581295976_6.43267960199_6.19725881709.png,Delta,10-20
6.4626234447939845_6.1523430528840235_6.43267960199_6.19725881709.png,Delta,10-20
6.471421044184024_5.627913762724025_6.51633680839_5.672829526930001.png,Delta,10-20
6.471421044184024_5.642885684126017_6.51633680839_5.672829526930001.png,Delta,10-20
6.471421044184024_5.687801448331993_6.51633680839_5.672829526930001.png,Delta,10-20
6.477595366195977_6.19725881709_6.43267960199_6.19725881709.png,Delta,10-20
6.486392965586016_5.717745291135977_6.51633680839_5.672829526930001.png,Delta,10-20
6.501364886988008_5.657857605528009_6.51633680839_5.672829526930001.png,Delta,10-20
6.51633680839_5.627913762724025_6.51633680839_5.672829526930001.png,Delta,10-20
6.51633680839_5.642885684126017_6.51633680839_5.672829526930001.png,Delta,10-20
6.531308729791992_5.717745291135977_6.51633680839_5.672829526930001.png,Delta,10-20
6.546280651193984_5.717745291135977_6.51633680839_5.672829526930001.png,Delta,10-20
6.5612525725959765_5.657857605528009_6.51633680839_5.672829526930001.png,Delta,10-20
6.5612525725959765_5.717745291135977_6.51633680839_5.672829526930001.png,Delta,10-20
6.612347513974025_6.217088152154024_6.657263278180001_6.26200391636.png,Delta,10-20
6.612347513974025_6.232060073556016_6.657263278180001_6.26200391636.png,Delta,10-20
6.612347513974025_6.247031994958008_6.657263278180001_6.26200391636.png,Delta,10-20
6.612347513974025_6.26200391636_6.657263278180001_6.26200391636.png,Delta,10-20
6.612347513974025_6.306919680565977_6.657263278180001_6.26200391636.png,Delta,10-20
6.627319435376017_6.232060073556016_6.657263278180001_6.26200391636.png,Delta,10-20
6.627319435376017_6.2919477591639845_6.657263278180001_6.26200391636.png,Delta,10-20
6.642291356778009_6.247031994958008_6.657263278180001_6.26200391636.png,Delta,10-20
6.672235199581993_6.217088152154024_6.657263278180001_6.26200391636.png,Delta,10-20
6.7021790423859775_6.247031994958008_6.657263278180001_6.26200391636.png,Delta,10-20
6.7021790423859775_6.26200391636_6.657263278180001_6.26200391636.png,Delta,10-20
6.7021790423859775_6.276975837761992_6.657263278180001_6.26200391636.png,Delta,10-20
5.011708509885977_6.2929099787240235_4.96679274568_6.33782574293.png,Edo,10-20
5.102306492684024_6.299365930856016_5.14722225689_6.32930977366.png,Edo,10-20
5.102306492684024_6.374225537865977_5.14722225689_6.32930977366.png,Edo,10-20
5.117278414086016_6.32930977366_5.14722225689_6.32930977366.png,Edo,10-20
5.14601648677_6.571307695204023_5.14601648677_6.61622345941.png,Edo,10-20
5.14722225689_6.284394009454024_5.14722225689_6.32930977366.png,Edo,10-20
5.14722225689_6.359253616463985_5.14722225689_6.32930977366.png,Edo,10-20
5.14722225689_6.374225537865977_5.14722225689_6.32930977366.png,Edo,10-20
5.160988408171992_6.586279616606015_5.14601648677_6.61622345941.png,Edo,10-20
5.162194178291992_6.3442816950619925_5.14722225689_6.32930977366.png,Edo,10-20
5.175960329573984_6.586279616606015_5.14601648677_6.61622345941.png,Edo,10-20
5.177166099693984_6.284394009454024_5.14722225689_6.32930977366.png,Edo,10-20
5.177166099693984_6.299365930856016_5.14722225689_6.32930977366.png,Edo,10-20
5.177166099693984_6.374225537865977_5.14722225689_6.32930977366.png,Edo,10-20
5.192138021095976_6.284394009454024_5.14722225689_6.32930977366.png,Edo,10-20
5.192138021095976_6.32930977366_5.14722225689_6.32930977366.png,Edo,10-20
5.211342894904024_6.574498277034024_5.25625865911_6.619414041240001.png,Edo,10-20
5.211342894904024_6.5894701984360164_5.25625865911_6.619414041240001.png,Edo,10-20
5.211342894904024_6.6044421198380086_5.25625865911_6.619414041240001.png,Edo,10-20
5.224675540154023_6.289085839008008_5.26959130436_6.30405776041.png,Edo,10-20
5.224675540154023_6.30405776041_5.26959130436_6.30405776041.png,Edo,10-20
5.224675540154023_6.334001603213984_5.26959130436_6.30405776041.png,Edo,10-20
5.224675540154023_6.348973524615976_5.26959130436_6.30405776041.png,Edo,10-20
5.224870092716586_6.637507214274276_5.25625865911_6.619414041240001.png,Edo,10-20
5.226314816306016_6.619414041240001_5.25625865911_6.619414041240001.png,Edo,10-20
5.226314816306016_6.634385962641993_5.25625865911_6.619414041240001.png,Edo,10-20
5.226314816306016_6.649357884043985_5.25625865911_6.619414041240001.png,Edo,10-20
5.239647461556015_6.274113917606016_5.26959130436_6.30405776041.png,Edo,10-20
5.239647461556015_6.319029681811992_5.26959130436_6.30405776041.png,Edo,10-20
5.241286737708008_6.619414041240001_5.25625865911_6.619414041240001.png,Edo,10-20
5.241286737708008_6.634385962641993_5.25625865911_6.619414041240001.png,Edo,10-20
5.241286737708008_6.649357884043985_5.25625865911_6.619414041240001.png,Edo,10-20
5.25625865911_6.574498277034024_5.25625865911_6.619414041240001.png,Edo,10-20
5.25625865911_6.5894701984360164_5.25625865911_6.619414041240001.png,Edo,10-20
5.25625865911_6.619414041240001_5.25625865911_6.619414041240001.png,Edo,10-20
5.25625865911_6.634385962641993_5.25625865911_6.619414041240001.png,Edo,10-20
5.271230580511992_6.574498277034024_5.25625865911_6.619414041240001.png,Edo,10-20
5.271230580511992_6.5894701984360164_5.25625865911_6.619414041240001.png,Edo,10-20
5.271230580511992_6.6044421198380086_5.25625865911_6.619414041240001.png,Edo,10-20
5.271230580511992_6.649357884043985_5.25625865911_6.619414041240001.png,Edo,10-20
5.271230580511992_6.664329805445977_5.25625865911_6.619414041240001.png,Edo,10-20
5.284563225761992_6.334001603213984_5.26959130436_6.30405776041.png,Edo,10-20
5.286202501913984_6.574498277034024_5.25625865911_6.619414041240001.png,Edo,10-20
5.286202501913984_6.5894701984360164_5.25625865911_6.619414041240001.png,Edo,10-20
5.286202501913984_6.6044421198380086_5.25625865911_6.619414041240001.png,Edo,10-20
5.286202501913984_6.649357884043985_5.25625865911_6.619414041240001.png,Edo,10-20
5.286202501913984_6.664329805445977_5.25625865911_6.619414041240001.png,Edo,10-20
5.289289848868746_6.624548451680655_5.25625865911_6.619414041240001.png,Edo,10-20
5.299535147163984_6.289085839008008_5.26959130436_6.30405776041.png,Edo,10-20
5.299535147163984_6.334001603213984_5.26959130436_6.30405776041.png,Edo,10-20
5.3011744233159765_6.6044421198380086_5.25625865911_6.619414041240001.png,Edo,10-20
5.3011744233159765_6.619414041240001_5.25625865911_6.619414041240001.png,Edo,10-20
5.3011744233159765_6.634385962641993_5.25625865911_6.619414041240001.png,Edo,10-20
5.3011744233159765_6.649357884043985_5.25625865911_6.619414041240001.png,Edo,10-20
5.3011744233159765_6.664329805445977_5.25625865911_6.619414041240001.png,Edo,10-20
5.314507068565976_6.259141996204024_5.26959130436_6.30405776041.png,Edo,10-20
5.3406679489719915_6.881749689308009_5.325696027569999_6.896721610710001.png,Edo,10-20
5.393568115054023_6.168482320814023_5.43848387926_6.21339808502.png,Edo,10-20
5.4235119578580075_6.168482320814023_5.43848387926_6.21339808502.png,Edo,10-20
5.43848387926_6.168482320814023_5.43848387926_6.21339808502.png,Edo,10-20
5.43848387926_6.21339808502_5.43848387926_6.21339808502.png,Edo,10-20
5.43848387926_6.228370006421992_5.43848387926_6.21339808502.png,Edo,10-20
5.448121473544022_6.250812996533984_5.4930372377499985_6.22086915373.png,Edo,10-20
5.453455800661992_6.168482320814023_5.43848387926_6.21339808502.png,Edo,10-20
5.453455800661992_6.21339808502_5.43848387926_6.21339808502.png,Edo,10-20
5.453455800661992_6.228370006421992_5.43848387926_6.21339808502.png,Edo,10-20
5.453455800661992_6.258313849225976_5.43848387926_6.21339808502.png,Edo,10-20
5.463093394946014_6.205897232328008_5.4930372377499985_6.22086915373.png,Edo,10-20
5.478065316348006_6.265784917935976_5.4930372377499985_6.22086915373.png,Edo,10-20
5.483399643465976_6.198426163618008_5.43848387926_6.21339808502.png,Edo,10-20
5.483399643465976_6.228370006421992_5.43848387926_6.21339808502.png,Edo,10-20
5.4930372377499985_6.22086915373_5.4930372377499985_6.22086915373.png,Edo,10-20
5.4930372377499985_6.265784917935976_5.4930372377499985_6.22086915373.png,Edo,10-20
5.508009159151991_6.250812996533984_5.4930372377499985_6.22086915373.png,Edo,10-20
5.522981080553983_6.22086915373_5.4930372377499985_6.22086915373.png,Edo,10-20
5.522981080553983_6.250812996533984_5.4930372377499985_6.22086915373.png,Edo,10-20
5.537953001955975_6.265784917935976_5.4930372377499985_6.22086915373.png,Edo,10-20
5.635709429524024_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.635709429524024_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.650681350926016_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.654625034772909_6.444868276916304_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.665653272328008_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.674965707378501_6.393504156587812_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.68062519373_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.695597115131992_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.3656870288940235_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.710569036533984_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.380658950296016_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.395630871698008_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.4106027931_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.425574714501992_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.440546635903984_5.68062519373_6.4106027931.png,Edo,10-20
5.725540957935976_6.455518557305976_5.68062519373_6.4106027931.png,Edo,10-20
5.7350730940680075_6.045494512635977_5.75004501547_6.000578748430001.png,Edo,10-20
5.780065218094024_6.8372983569360155_5.8249809823000005_6.86724219974.png,Edo,10-20
5.780065218094024_6.852270278338008_5.8249809823000005_6.86724219974.png,Edo,10-20
5.78882325094_6.869080362914024_5.78882325094_6.91399612712.png,Edo,10-20
5.78882325094_6.884052284316016_5.78882325094_6.91399612712.png,Edo,10-20
5.803795172341992_6.899024205718008_5.78882325094_6.91399612712.png,Edo,10-20
5.803795172341992_6.943939969923984_5.78882325094_6.91399612712.png,Edo,10-20
5.810009060898008_6.822326435534023_5.8249809823000005_6.86724219974.png,Edo,10-20
5.810009060898008_6.912157963945976_5.8249809823000005_6.86724219974.png,Edo,10-20
5.818767093743984_6.899024205718008_5.78882325094_6.91399612712.png,Edo,10-20
5.818767093743984_6.91399612712_5.78882325094_6.91399612712.png,Edo,10-20
5.819222544098008_7.047750417533985_5.8341944655_7.017806574730001.png,Edo,10-20
5.8249809823000005_6.882214121141992_5.8249809823000005_6.86724219974.png,Edo,10-20
5.825591896604024_6.852764677314024_5.87050766081_6.89768044152.png,Edo,10-20
5.825591896604024_6.867736598716016_5.87050766081_6.89768044152.png,Edo,10-20
5.8337390151459765_6.899024205718008_5.78882325094_6.91399612712.png,Edo,10-20
5.8337390151459765_6.928968048521992_5.78882325094_6.91399612712.png,Edo,10-20
5.8337390151459765_6.943939969923984_5.78882325094_6.91399612712.png,Edo,10-20
5.8341944655_6.9878627319260165_5.8341944655_7.017806574730001.png,Edo,10-20
5.839952903701993_6.822326435534023_5.8249809823000005_6.86724219974.png,Edo,10-20
5.839952903701993_6.8372983569360155_5.8249809823000005_6.86724219974.png,Edo,10-20
5.839952903701993_6.882214121141992_5.8249809823000005_6.86724219974.png,Edo,10-20
5.839952903701993_6.912157963945976_5.8249809823000005_6.86724219974.png,Edo,10-20
5.840563818006016_6.852764677314024_5.87050766081_6.89768044152.png,Edo,10-20
5.840563818006016_6.89768044152_5.87050766081_6.89768044152.png,Edo,10-20
5.8491663869019925_6.972890810524024_5.8341944655_7.017806574730001.png,Edo,10-20
5.8491663869019925_7.002834653328009_5.8341944655_7.017806574730001.png,Edo,10-20
5.854924825103985_6.852270278338008_5.8249809823000005_6.86724219974.png,Edo,10-20
5.855535739408008_6.89768044152_5.87050766081_6.89768044152.png,Edo,10-20
5.855535739408008_6.9126523629219925_5.87050766081_6.89768044152.png,Edo,10-20
5.864138308303985_7.062722338935977_5.8341944655_7.017806574730001.png,Edo,10-20
5.869896746505977_6.852270278338008_5.8249809823000005_6.86724219974.png,Edo,10-20
5.87050766081_6.89768044152_5.87050766081_6.89768044152.png,Edo,10-20
5.87050766081_6.9126523629219925_5.87050766081_6.89768044152.png,Edo,10-20
5.87050766081_6.927624284323985_5.87050766081_6.89768044152.png,Edo,10-20
5.87050766081_6.942596205725977_5.87050766081_6.89768044152.png,Edo,10-20
5.878586353774024_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.878586353774024_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.878586353774024_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.879110229705977_6.972890810524024_5.8341944655_7.017806574730001.png,Edo,10-20
5.879110229705977_6.9878627319260165_5.8341944655_7.017806574730001.png,Edo,10-20
5.879110229705977_7.002834653328009_5.8341944655_7.017806574730001.png,Edo,10-20
5.879110229705977_7.032778496131993_5.8341944655_7.017806574730001.png,Edo,10-20
5.879110229705977_7.047750417533985_5.8341944655_7.017806574730001.png,Edo,10-20
5.879421479204023_7.035056958545975_5.924337243409999_6.990141194339999.png,Edo,10-20
5.882288204475976_7.122874836356016_5.837372440269999_7.15281867916.png,Edo,10-20
5.882288204475976_7.15281867916_5.837372440269999_7.15281867916.png,Edo,10-20
5.8854795822119925_6.867736598716016_5.87050766081_6.89768044152.png,Edo,10-20
5.887819217486016_7.042458443264024_5.91776306029_7.08737420747.png,Edo,10-20
5.887819217486016_7.072402286068008_5.91776306029_7.08737420747.png,Edo,10-20
5.887819217486016_7.102346128871992_5.91776306029_7.08737420747.png,Edo,10-20
5.887819217486016_7.117318050273984_5.91776306029_7.08737420747.png,Edo,10-20
5.893558275176016_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.893558275176016_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.893558275176016_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.894393400606015_6.9601973515360145_5.924337243409999_6.990141194339999.png,Edo,10-20
5.894393400606015_7.005113115741991_5.924337243409999_6.990141194339999.png,Edo,10-20
5.900451503613985_6.89768044152_5.87050766081_6.89768044152.png,Edo,10-20
5.902791138888008_7.102346128871992_5.91776306029_7.08737420747.png,Edo,10-20
5.908530196578008_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.2503338417280085_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.265305763130001_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.280277684531993_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.295249605933985_5.92350211798_6.265305763130001.png,Edo,10-20
5.908530196578008_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.909365322008007_6.945225430134022_5.924337243409999_6.990141194339999.png,Edo,10-20
5.91776306029_7.042458443264024_5.91776306029_7.08737420747.png,Edo,10-20
5.91776306029_7.102346128871992_5.91776306029_7.08737420747.png,Edo,10-20
5.918844806643664_7.017820971827908_5.924337243409999_6.990141194339999.png,Edo,10-20
5.92350211798_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.2503338417280085_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.265305763130001_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.280277684531993_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.295249605933985_5.92350211798_6.265305763130001.png,Edo,10-20
5.92350211798_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.924337243409999_7.035056958545975_5.924337243409999_6.990141194339999.png,Edo,10-20
5.9327349816919925_7.102346128871992_5.91776306029_7.08737420747.png,Edo,10-20
5.9327349816919925_7.132289971675976_5.91776306029_7.08737420747.png,Edo,10-20
5.93425461111151_6.226221333131661_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.2503338417280085_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.265305763130001_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.280277684531993_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.295249605933985_5.92350211798_6.265305763130001.png,Edo,10-20
5.938474039381992_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.939309164811991_6.945225430134022_5.924337243409999_6.990141194339999.png,Edo,10-20
5.939309164811991_6.9601973515360145_5.924337243409999_6.990141194339999.png,Edo,10-20
5.939309164811991_6.975169272938007_5.924337243409999_6.990141194339999.png,Edo,10-20
5.939653854961535_6.963232984482302_5.924337243409999_6.990141194339999.png,Edo,10-20
5.939751924654024_6.90304610994_5.98466768886_6.90304610994.png,Edo,10-20
5.939751924654024_6.918018031341992_5.98466768886_6.90304610994.png,Edo,10-20
5.939751924654024_6.947961874145976_5.98466768886_6.90304610994.png,Edo,10-20
5.942844601444024_7.0918347111300015_5.987760365650001_7.0918347111300015.png,Edo,10-20
5.942844601444024_7.136750475335978_5.987760365650001_7.0918347111300015.png,Edo,10-20
5.947706903093985_7.057430364666016_5.91776306029_7.08737420747.png,Edo,10-20
5.947706903093985_7.08737420747_5.91776306029_7.08737420747.png,Edo,10-20
5.953445960783984_6.220389998924024_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.235361920326016_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.2503338417280085_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.265305763130001_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.280277684531993_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.295249605933985_5.92350211798_6.265305763130001.png,Edo,10-20
5.953445960783984_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.954281086213983_7.005113115741991_5.924337243409999_6.990141194339999.png,Edo,10-20
5.954281086213983_7.020085037143983_5.924337243409999_6.990141194339999.png,Edo,10-20
5.954723846056016_6.888074188538008_5.98466768886_6.90304610994.png,Edo,10-20
5.954723846056016_6.947961874145976_5.98466768886_6.90304610994.png,Edo,10-20
5.959285086124024_7.042149743438008_6.00420085033_7.05712166484.png,Edo,10-20
5.968417882185976_6.2503338417280085_5.92350211798_6.265305763130001.png,Edo,10-20
5.968417882185976_6.265305763130001_5.92350211798_6.265305763130001.png,Edo,10-20
5.968417882185976_6.280277684531993_5.92350211798_6.265305763130001.png,Edo,10-20
5.968417882185976_6.295249605933985_5.92350211798_6.265305763130001.png,Edo,10-20
5.968417882185976_6.310221527335977_5.92350211798_6.265305763130001.png,Edo,10-20
5.9692530076159755_6.9601973515360145_5.924337243409999_6.990141194339999.png,Edo,10-20
5.969695767458008_6.947961874145976_5.98466768886_6.90304610994.png,Edo,10-20
5.974257007526016_7.05712166484_6.00420085033_7.05712166484.png,Edo,10-20
5.980662693544024_7.02851464405_6.02557845775_7.02851464405.png,Edo,10-20
5.989228928928008_7.012205900634024_6.00420085033_7.05712166484.png,Edo,10-20
5.989228928928008_7.042149743438008_6.00420085033_7.05712166484.png,Edo,10-20
5.989228928928008_7.102037429045977_6.00420085033_7.05712166484.png,Edo,10-20
5.995634614946016_6.998570801246016_6.02557845775_7.02851464405.png,Edo,10-20
5.995634614946016_7.013542722648008_6.02557845775_7.02851464405.png,Edo,10-20
5.999639610261992_6.918018031341992_5.98466768886_6.90304610994.png,Edo,10-20
5.999639610261992_6.947961874145976_5.98466768886_6.90304610994.png,Edo,10-20
6.002732287051993_7.076862789728009_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.002732287051993_7.121778553933986_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.002732287051993_7.136750475335978_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.00420085033_7.05712166484_6.00420085033_7.05712166484.png,Edo,10-20
6.00420085033_7.102037429045977_6.00420085033_7.05712166484.png,Edo,10-20
6.014611531663984_6.888074188538008_5.98466768886_6.90304610994.png,Edo,10-20
6.014611531663984_6.90304610994_5.98466768886_6.90304610994.png,Edo,10-20
6.017704208453985_7.046918946924025_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.017704208453985_7.061890868326017_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.017704208453985_7.076862789728009_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.017704208453985_7.106806632531994_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.019172771731992_7.102037429045977_6.00420085033_7.05712166484.png,Edo,10-20
6.02557845775_7.013542722648008_6.02557845775_7.02851464405.png,Edo,10-20
6.027709820804023_6.794410187834024_6.072625585009999_6.83932595204.png,Edo,10-20
6.027709820804023_6.809382109236016_6.072625585009999_6.83932595204.png,Edo,10-20
6.027709820804023_6.8692697948439845_6.072625585009999_6.83932595204.png,Edo,10-20
6.029583453065976_6.947961874145976_5.98466768886_6.90304610994.png,Edo,10-20
6.032676129855977_7.0918347111300015_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.032676129855977_7.106806632531994_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.032676129855977_7.136750475335978_5.987760365650001_7.0918347111300015.png,Edo,10-20
6.034144693133984_7.012205900634024_6.00420085033_7.05712166484.png,Edo,10-20
6.040550379151992_6.983598879844024_6.02557845775_7.02851464405.png,Edo,10-20
6.040550379151992_7.0434865654519925_6.02557845775_7.02851464405.png,Edo,10-20
6.040550379151992_7.073430408255977_6.02557845775_7.02851464405.png,Edo,10-20
6.042681742206015_6.824354030638008_6.072625585009999_6.83932595204.png,Edo,10-20
6.042681742206015_6.884241716245977_6.072625585009999_6.83932595204.png,Edo,10-20
6.043422751311069_7.0073219883150095_6.02557845775_7.02851464405.png,Edo,10-20
6.043681398561397_7.009882968517459_6.02557845775_7.02851464405.png,Edo,10-20
6.0491166145359765_7.042149743438008_6.00420085033_7.05712166484.png,Edo,10-20
6.0491166145359765_7.0720935862419925_6.00420085033_7.05712166484.png,Edo,10-20
6.055522300553984_6.983598879844024_6.02557845775_7.02851464405.png,Edo,10-20
6.055522300553984_7.0434865654519925_6.02557845775_7.02851464405.png,Edo,10-20
6.060351313634024_6.872238693154024_6.105267077840001_6.917154457360001.png,Edo,10-20
6.068059201334024_6.77271141087_6.11297496554_6.77271141087.png,Edo,10-20
6.068059201334024_6.7876833322719925_6.11297496554_6.77271141087.png,Edo,10-20
6.070494221955976_7.058458486853985_6.02557845775_7.02851464405.png,Edo,10-20
6.070494221955976_7.073430408255977_6.02557845775_7.02851464405.png,Edo,10-20
6.070627095204023_6.221534832625976_6.11554285941_6.17661906842.png,Edo,10-20
6.071433774556016_7.219830929823984_6.10137761736_7.18988708702.png,Edo,10-20
6.071433774556016_7.234802851225976_6.10137761736_7.18988708702.png,Edo,10-20
6.071454437304024_6.8769289282960155_6.1163702015100005_6.9068727711.png,Edo,10-20
6.071454437304024_6.891900849698008_6.1163702015100005_6.9068727711.png,Edo,10-20
6.0753232350360165_6.872238693154024_6.105267077840001_6.917154457360001.png,Edo,10-20
6.083031122736016_6.817627175075977_6.11297496554_6.77271141087.png,Edo,10-20
6.083608654694023_6.726959385764023_6.1285244189_6.77187514997.png,Edo,10-20
6.083608654694023_6.786847071371992_6.1285244189_6.77187514997.png,Edo,10-20
6.083608654694023_6.801818992773984_6.1285244189_6.77187514997.png,Edo,10-20
6.0858936934640235_6.907770131354025_6.13080945767_6.952685895560001.png,Edo,10-20
6.086405695958008_7.18988708702_6.10137761736_7.18988708702.png,Edo,10-20
6.086405695958008_7.204859008421992_6.10137761736_7.18988708702.png,Edo,10-20
6.086426358706016_6.921844692501992_6.1163702015100005_6.9068727711.png,Edo,10-20
6.087597506411991_6.8692697948439845_6.072625585009999_6.83932595204.png,Edo,10-20
6.090171543674024_6.234599615554023_6.13508730788_6.279515379759999.png,Edo,10-20
6.090295156438009_6.887210614556016_6.105267077840001_6.917154457360001.png,Edo,10-20
6.090295156438009_6.9021825359580085_6.105267077840001_6.917154457360001.png,Edo,10-20
6.090295156438009_6.917154457360001_6.105267077840001_6.917154457360001.png,Edo,10-20
6.090295156438009_6.947098300163985_6.105267077840001_6.917154457360001.png,Edo,10-20
6.090295156438009_6.962070221565977_6.105267077840001_6.917154457360001.png,Edo,10-20
6.093393451604023_6.748176840334024_6.13830921581_6.79309260454.png,Edo,10-20
6.093393451604023_6.763148761736016_6.13830921581_6.79309260454.png,Edo,10-20
6.093393451604023_6.778120683138008_6.13830921581_6.79309260454.png,Edo,10-20
6.093393451604023_6.79309260454_6.13830921581_6.79309260454.png,Edo,10-20
